parent_ids,child_ids,times
22440,42121,47
42124,42123,65
61653,42124,59
42124,42125,66
64313,42126,55
57098,42131,45
90738,42132,59
79073,42133,45
76945,42134,57
79408,42136,28
34331,42137,54
64671,42138,65
86604,42139,58
11518,42140,55
63986,42142,51
97873,42143,41
94106,42144,44
42144,42145,49
39654,42146,49
61720,42148,56
28582,42149,31
42151,42150,63
94911,42151,59
45202,42152,44
8264,42153,39
64443,42154,58
23642,42156,50
5520,42157,37
94166,42158,52
42158,42159,56
42161,42160,45
59477,42161,38
74867,42162,62
12571,42163,48
31567,42164,56
4235,42165,51
37123,42166,50
75914,42167,71
79787,42169,40
42169,42170,45
57614,42171,45
87310,42172,53
27876,42173,73
85871,42174,65
1161,42175,56
2733,42176,66
61203,42178,47
23959,42180,46
42180,42181,49
42574,42182,60
70564,42183,54
78360,42184,43
2380,42185,45
42188,42186,54
28526,42187,49
42184,42188,48
1791,42190,55
42190,42192,63
2860,42193,47
49829,42194,50
40023,42195,55
1398,42196,55
3355,42197,56
42199,42198,48
77260,42199,38
40542,42200,45
60895,42201,54
94953,42202,45
52992,42204,42
56581,42205,53
36978,42206,51
89272,42207,51
67915,42209,48
36308,42210,37
67836,42212,44
34533,42213,48
87123,42214,42
77946,42215,55
42218,42217,59
14381,42218,53
64272,42219,35
4013,42220,46
87165,42221,51
22267,42222,51
42221,42223,57
71049,42224,49
72454,42226,44
98408,42227,41
91677,42229,57
42229,42230,62
70912,42231,52
37991,42232,41
50715,42233,56
70901,42234,50
54395,42235,34
73804,42237,45
78996,42238,44
33095,42239,47
82513,42240,40
25903,42241,31
42244,42242,43
43965,42243,47
58368,42244,37
19718,42245,65
20336,42246,66
75410,42247,38
42247,42248,46
90454,42250,44
97935,42253,62
42255,42254,47
39131,42255,45
96716,42256,42
92815,42257,43
47865,42258,61
42258,42259,65
65354,42260,46
66259,42261,46
94798,42262,50
99730,42264,55
12895,42265,46
51269,42266,51
58974,42267,54
42269,42268,44
76795,42269,38
42272,42271,48
16707,42272,43
42274,42273,43
37982,42274,38
81519,42275,50
10908,42276,51
64495,42277,45
9525,42279,60
44690,42280,38
42282,42281,48
83520,42282,44
85427,42284,48
42286,42285,53
49079,42286,50
42285,42287,57
42284,42288,52
95373,42289,55
42293,42291,44
42293,42292,45
58198,42293,41
93526,42294,41
47218,42295,56
38894,42296,37
42296,42297,44
38991,42299,39
52049,42300,22
42300,42301,28
44452,42303,53
42306,42304,52
5520,42305,36
16701,42306,48
42304,42307,56
42304,42308,56
39587,42309,51
89802,42310,57
88394,42311,63
86375,42313,60
87556,42314,41
42314,42315,46
23534,42316,63
4988,42317,40
40053,42318,57
42318,42319,62
98599,42320,39
41423,42321,43
11508,42322,40
13427,42323,47
89266,42324,36
32592,42326,49
83005,42327,28
10087,42328,51
47322,42329,67
65110,42330,50
85736,42331,61
42331,42332,65
98896,42333,50
33320,42334,52
42829,42335,47
18533,42336,56
70746,42337,47
44286,42339,52
28478,42341,46
92723,42342,51
81434,42343,48
42343,42344,55
99715,42345,49
76955,42346,60
8747,42348,52
48119,42349,29
42349,42350,34
32665,42351,48
4893,42352,52
24808,42353,41
42355,42354,38
51732,42355,32
17899,42356,53
42355,42357,37
36495,42358,39
42358,42359,44
78485,42361,43
78868,42362,45
55619,42363,42
23539,42364,41
42367,42366,42
89394,42367,39
22,42368,64
96289,42369,52
46442,42370,45
30038,42371,44
42371,42372,48
29959,42373,60
39783,42374,37
74335,42376,52
28023,42377,43
42379,42378,44
2360,42379,40
42379,42380,50
73084,42382,50
45265,42383,42
9900,42385,52
17910,42386,50
42388,42387,67
1196,42388,62
47244,42391,37
60281,42392,40
87428,42393,42
42393,42394,46
70795,42395,47
25247,42397,53
82003,42398,50
70398,42403,40
80855,42405,54
58771,42407,52
88488,42408,68
75858,42410,46
11518,42411,51
4410,42412,65
37396,42413,72
63490,42414,48
34542,42416,41
39783,42419,35
54025,42420,51
77043,42421,51
89669,42422,41
28170,42423,47
35382,42425,37
93786,42426,51
20918,42427,55
26540,42428,50
86036,42429,56
79703,42430,50
3590,42431,54
61684,42432,41
42432,42433,46
42432,42434,48
63973,42435,44
42438,42437,56
67319,42438,49
56350,42439,44
22451,42440,54
70489,42441,52
42443,42442,44
48699,42443,41
29270,42444,42
38291,42445,41
1169,42446,46
97292,42448,50
29552,42449,45
18866,42451,47
42451,42452,49
39987,42453,60
83696,42454,49
42457,42455,58
32915,42456,46
33442,42457,52
3491,42458,57
50387,42460,57
48754,42461,34
2608,42462,48
17558,42463,44
45424,42464,35
67599,42466,53
97682,42467,47
5354,42468,56
27114,42469,52
71899,42470,63
42472,42471,34
93393,42472,30
42474,42473,57
85575,42474,52
42477,42475,44
42477,42476,52
33428,42477,42
17561,42478,55
20263,42479,56
17958,42480,19
42479,42481,63
42480,42482,24
48812,42483,49
99516,42484,44
27694,42485,47
24299,42486,58
74300,42487,47
98434,42488,47
42487,42489,50
42487,42490,50
40809,42491,56
43816,42492,45
50194,42493,43
21142,42494,50
11782,42495,46
77436,42496,43
75496,42497,55
42497,42498,59
14641,42499,34
42502,42501,42
42499,42502,37
76227,42503,48
57637,42504,47
85190,42505,46
2453,42506,62
93448,42507,57
22693,42508,46
42512,42510,46
42510,42511,53
64719,42512,42
87878,42513,65
42515,42514,46
46859,42515,40
38736,42516,56
54428,42517,47
1656,42518,48
83161,42519,53
72101,42520,46
98408,42521,38
33026,42525,49
75599,42526,44
42525,42527,51
97287,42528,47
80326,42529,48
60214,42530,46
42533,42531,42
42533,42532,42
43348,42533,37
76727,42535,41
37081,42536,51
52943,42537,25
40016,42538,60
45161,42539,61
42543,42540,71
42542,42541,26
20421,42542,21
42545,42543,67
42543,42544,71
47570,42545,63
42547,42546,52
34480,42547,47
90534,42548,51
20454,42549,52
35303,42550,48
42554,42552,50
42554,42553,50
81411,42554,46
67292,42555,52
29666,42556,50
12541,42557,52
77590,42558,51
52939,42559,40
16986,42560,46
51306,42562,33
27388,42563,59
86511,42564,59
53477,42565,48
59600,42566,47
5672,42567,58
50441,42568,57
71825,42569,50
59700,42570,47
41408,42571,45
3666,42572,47
42571,42573,50
42573,42574,56
62589,42575,53
89452,42577,40
64817,42579,61
42581,42580,79
93537,42581,67
27106,42582,35
5984,42583,46
83321,42584,59
70997,42585,63
85399,42587,46
40579,42588,46
51064,42589,40
42589,42590,46
6633,42591,54
42591,42592,59
60527,42593,44
37092,42594,41
87061,42595,34
40415,42596,47
42596,42597,55
42596,42598,52
28840,42599,55
23273,42600,38
64934,42601,49
76286,42602,41
97988,42603,51
86062,42604,54
38499,42605,40
11099,42606,52
56429,42608,43
20932,42609,49
15026,42610,54
97804,42611,42
42613,42612,59
42611,42613,52
67637,42614,52
23775,42616,32
43694,42617,50
13191,42618,38
42618,42619,43
42621,42620,48
42618,42621,43
73663,42623,48
70302,42625,47
81544,42626,47
44479,42628,42
54644,42629,69
62200,42630,48
55331,42631,42
5677,42632,37
74989,42633,42
72046,42634,57
42636,42635,65
21221,42636,57
39553,42637,42
38939,42638,61
8342,42639,51
50490,42640,48
38814,42641,47
921,42642,63
99596,42643,40
84399,42644,53
1088,42645,58
11107,42646,57
42646,42647,64
57804,42648,50
47274,42651,47
84915,42652,49
19583,42653,56
27107,42654,42
42654,42655,46
42654,42656,48
42655,42657,52
36308,42658,41
63091,42659,53
25546,42660,59
1887,42661,62
9600,42662,38
36494,42663,49
36946,42664,47
61522,42665,46
99401,42666,49
44332,42667,51
52929,42668,51
45999,42670,55
78378,42672,63
95980,42675,54
39297,42676,50
54428,42677,43
19059,42678,37
42677,42679,47
13302,42680,39
52127,42681,34
42680,42682,45
2145,42683,54
15479,42684,43
42684,42685,46
54980,42686,52
56581,42687,51
54634,42688,55
42690,42689,45
82819,42690,43
26131,42691,40
20315,42692,47
46917,42693,46
23551,42694,52
42696,42695,60
63335,42696,57
42696,42697,62
47585,42699,54
40437,42700,48
38703,42702,39
36797,42703,62
8989,42704,62
37667,42706,44
75733,42707,63
85515,42709,43
76890,42710,58
86691,42711,49
42710,42712,66
42091,42714,43
4856,42715,47
42715,42716,52
35020,42717,57
42715,42718,52
43826,42719,45
58204,42720,47
82983,42721,38
91343,42722,44
84031,42723,48
42721,42724,43
24380,42725,50
58932,42726,42
61114,42730,51
42732,42731,45
27832,42732,42
92054,42733,47
6822,42734,48
24193,42735,60
49588,42736,76
40346,42737,55
92724,42738,39
67981,42739,33
11011,42743,45
90156,42744,39
82438,42747,67
63299,42748,48
56577,42749,52
98247,42750,38
42754,42752,36
42754,42753,37
90429,42754,33
42754,42755,40
60650,42757,37
42757,42758,40
41384,42759,48
66963,42760,58
22300,42761,57
49918,42762,41
42765,42763,55
23531,42764,47
42901,42765,50
15026,42766,54
44260,42767,42
51538,42768,43
29719,42769,48
71607,42771,47
44046,42773,49
92553,42775,44
41725,42776,55
53182,42777,41
21822,42778,64
67001,42781,53
22701,42782,52
17692,42783,49
84121,42784,47
42784,42785,52
30623,42786,48
42788,42787,51
42790,42788,48
42788,42789,52
52858,42790,46
20987,42791,67
20460,42792,53
42794,42793,46
66125,42794,42
42792,42795,57
24812,42797,53
5343,42798,52
21451,42799,54
9278,42800,46
42798,42801,57
74630,42802,42
67756,42803,54
42805,42804,45
83908,42805,41
42805,42806,45
59992,42807,63
30404,42808,47
53897,42811,40
78381,42812,60
70983,42813,75
7167,42814,48
9936,42816,59
77104,42817,49
42820,42819,49
9472,42820,45
42820,42821,50
95583,42822,47
13411,42823,44
62862,42824,49
28722,42827,49
31440,42829,43
78272,42830,46
40414,42831,45
77929,42832,47
25890,42834,40
42837,42835,45
83356,42836,53
89001,42837,41
57346,42838,49
70726,42839,53
49542,42841,58
80192,42842,52
83423,42843,38
22524,42846,54
36733,42847,39
42847,42848,43
18373,42849,50
42851,42850,53
550,42851,49
12407,42852,55
56032,42853,43
91014,42854,44
37663,42855,45
76900,42856,50
17917,42857,53
91927,42859,44
41715,42860,52
47583,42861,48
77179,42862,39
42864,42863,52
47521,42864,43
81607,42865,30
42865,42866,34
85345,42868,66
24523,42869,55
38580,42870,63
10960,42872,39
82471,42873,50
42875,42874,65
42873,42875,58
49079,42876,48
10646,42877,38
33360,42878,50
94927,42880,51
14218,42881,51
5624,42882,59
5418,42883,53
99205,42884,42
42884,42885,47
96857,42888,61
42892,42889,52
69204,42890,40
42892,42891,50
22115,42892,48
1042,42893,60
28470,42894,44
27310,42895,57
42897,42896,61
99615,42897,59
63082,42899,47
81150,42900,50
26511,42901,42
42900,42902,56
98287,42903,41
84963,42904,45
95323,42905,55
42905,42906,61
75419,42907,61
61114,42908,47
74431,42909,50
76567,42911,52
62638,42912,46
42912,42913,49
42912,42914,55
42912,42915,51
42912,42916,49
48173,42917,51
62751,42918,52
50227,42919,48
38496,42920,48
40223,42921,53
42920,42922,52
81724,42923,41
42923,42924,46
42927,42925,16
78284,42926,36
35933,42927,10
75540,42928,46
76755,42929,48
71974,42932,51
42934,42933,45
12246,42934,42
42934,42935,47
42938,42936,29
27524,42938,25
3257,42940,56
76722,42941,59
28825,42942,38
7869,42943,47
32988,42944,52
42946,42945,54
34598,42946,48
32937,42947,39
93886,42948,66
29598,42950,51
99184,42951,46
31560,42952,58
27384,42953,71
68533,42955,44
47045,42956,54
90639,42957,49
39930,42958,49
74461,42959,51
83061,42960,54
79239,42961,60
88580,42962,54
67187,42963,38
66245,42964,44
66026,42965,59
42965,42966,64
66234,42967,50
48966,42968,50
55139,42969,69
49519,42971,49
35637,42974,48
17394,42975,55
73549,42978,61
91041,42979,44
65126,42980,49
34246,42981,47
82450,42982,37
42981,42983,53
90952,42984,62
3735,42985,41
57716,42986,43
59360,42987,41
82547,42988,55
92089,42989,46
42992,42990,49
31440,42991,44
36937,42992,45
42990,42993,56
54550,42994,43
18331,42995,57
42995,42996,62
40616,42997,45
43000,42998,50
74309,42999,46
963,43000,47
43000,43001,49
66078,43002,44
21696,43003,45
67831,43004,46
31411,43005,47
88533,43006,46
59376,43007,42
27106,43008,40
8449,43009,47
29875,43011,37
39143,43012,46
40979,43013,62
78219,43014,66
85700,43016,43
42153,43017,42
48675,43018,41
33190,43019,75
42091,43021,43
43021,43022,50
43021,43023,52
86065,43024,39
89189,43025,54
85739,43026,47
88123,43028,56
76158,43029,59
80444,43030,52
37492,43033,47
30718,43034,50
51005,43035,61
48150,43036,53
98567,43038,73
45362,43040,53
43045,43041,67
39956,43042,34
67973,43043,51
47779,43044,57
47083,43045,59
82103,43047,56
42021,43048,42
14958,43049,43
51519,43050,55
53099,43051,57
62504,43052,49
32957,43053,61
18124,43055,59
19868,43056,53
41424,43058,42
58931,43059,47
98302,43060,49
43060,43061,53
64950,43062,50
6976,43063,44
1084,43064,46
67130,43065,38
463,43066,42
84115,43067,40
19859,43068,51
79410,43069,29
95486,43070,53
11554,43071,54
73199,43072,46
43070,43073,57
20947,43074,70
89011,43075,48
13861,43077,59
53331,43078,48
43080,43079,50
94955,43080,44
43080,43081,47
89089,43082,57
86466,43083,38
58315,43084,51
2076,43085,45
46003,43086,54
90403,43087,58
45751,43088,59
98598,43090,49
43090,43091,52
43090,43092,52
43090,43093,53
3875,43095,54
43095,43096,56
20775,43097,42
63532,43098,48
43101,43099,42
11508,43100,41
94198,43101,38
76546,43102,63
87554,43105,47
43105,43106,52
8561,43107,38
27740,43108,58
45383,43109,57
69006,43110,32
98863,43111,37
31111,43112,54
9146,43113,48
69734,43114,54
85249,43115,52
34849,43116,47
31189,43117,44
55478,43118,46
43117,43119,48
97305,43120,33
3735,43121,41
88121,43122,45
87057,43123,49
24772,43129,32
68490,43130,46
35151,43131,45
85487,43132,58
43134,43133,65
58024,43134,58
29655,43136,57
83824,43138,55
92858,43139,50
93700,43140,44
95521,43141,39
60276,43142,43
67758,43143,49
50485,43144,54
43146,43145,51
31194,43146,48
43148,43147,53
83973,43148,49
3190,43149,66
17739,43150,55
32673,43151,39
43151,43152,43
63721,43153,47
53422,43154,55
43154,43155,61
50715,43156,54
89227,43157,53
61840,43159,60
67218,43160,38
70806,43161,42
43165,43162,44
39889,43163,43
43165,43164,42
43348,43165,38
46933,43166,41
3412,43169,55
98461,43170,47
71081,43171,41
72692,43172,49
43172,43173,53
48695,43174,55
96892,43175,69
65673,43176,47
43175,43177,72
41479,43178,55
8078,43179,44
1601,43180,46
51891,43181,52
37809,43183,52
43183,43184,56
98279,43186,50
43188,43187,47
49894,43188,43
43187,43189,53
43188,43190,45
8781,43191,66
34565,43192,55
22069,43194,57
53108,43195,32
18061,43196,46
43196,43197,54
23164,43199,62
43202,43200,60
43202,43201,61
25640,43202,55
282,43204,48
95186,43205,50
46850,43206,50
35162,43207,50
73602,43208,47
3023,43210,44
76255,43211,56
43824,43212,50
8420,43213,42
62902,43214,40
81112,43215,45
1704,43216,47
87707,43218,40
77617,43219,48
81681,43220,42
47055,43221,47
78859,43222,39
72457,43224,45
47429,43226,55
6360,43227,38
11235,43228,41
17791,43229,48
43233,43230,65
43232,43231,56
36648,43232,52
43232,43233,55
77588,43234,58
53108,43235,33
43235,43236,37
36690,43238,50
36768,43239,47
82322,43240,44
43242,43241,50
2621,43242,46
12294,43244,54
81813,43245,53
68961,43247,53
10960,43249,39
769,43250,48
12402,43251,51
83410,43252,52
4266,43253,50
61024,43254,49
33813,43255,50
43257,43256,51
84642,43257,46
58529,43258,50
16411,43259,55
4516,43260,28
65188,43261,44
54608,43262,45
62400,43264,54
49952,43265,57
89092,43267,43
78775,43268,52
94605,43269,54
33123,43270,54
35657,43271,50
98044,43272,44
22779,43273,49
43276,43275,63
16655,43276,58
58198,43277,46
83062,43280,38
46833,43281,51
45841,43283,56
80018,43284,45
24445,43285,47
30974,43286,48
38994,43287,50
48291,43288,35
62443,43289,47
43289,43290,54
84499,43292,54
76471,43293,51
47866,43294,52
56491,43295,43
44037,43296,41
43296,43297,45
43296,43298,43
8568,43299,49
43301,43300,45
42757,43301,41
61741,43302,49
21703,43303,50
43302,43304,55
68676,43305,53
43302,43306,55
57023,43307,51
18000,43309,51
68199,43310,47
43310,43311,49
43310,43312,52
70365,43313,48
25758,43314,50
43314,43315,52
44773,43316,49
23694,43317,40
18258,43318,50
98287,43319,37
21324,43320,59
77461,43321,43
97134,43324,34
43610,43326,48
51584,43327,39
12961,43328,46
15840,43329,45
43332,43330,84
32912,43331,66
78111,43332,75
21480,43333,56
81956,43335,50
76142,43336,60
20473,43337,38
18061,43338,43
60439,43339,41
31146,43340,43
73902,43341,66
7767,43343,38
86615,43344,59
29875,43345,40
43349,43346,58
83126,43348,33
34830,43349,52
85399,43351,47
5864,43352,48
43355,43353,38
43355,43354,40
8151,43355,35
43355,43356,40
87247,43357,42
5950,43359,49
78520,43360,37
26006,43361,62
56913,43362,45
32074,43363,44
2997,43364,34
40665,43365,54
85619,43366,40
87057,43367,49
97940,43368,52
84713,43370,51
9657,43371,53
18701,43372,52
10165,43373,47
53556,43376,63
88032,43377,62
88741,43378,54
63646,43379,61
11135,43380,48
30996,43381,57
47812,43382,62
37176,43383,61
28700,43384,37
42923,43385,44
3269,43386,36
43388,43387,67
39685,43388,62
63151,43389,57
43392,43390,55
43392,43391,56
14359,43392,51
81681,43393,42
27177,43394,35
67415,43396,41
47499,43397,44
23663,43399,58
30241,43400,30
13232,43401,54
24702,43402,50
84645,43403,54
81013,43404,55
58545,43406,7
43406,43407,12
36885,43408,49
49850,43410,41
44860,43411,63
74931,43412,57
53691,43413,52
44461,43414,53
80547,43415,57
16067,43416,52
73739,43417,58
86913,43418,46
18813,43419,50
63024,43420,46
26802,43422,56
43424,43423,63
41654,43424,61
91112,43425,41
43425,43426,45
15281,43427,56
43430,43428,54
43430,43429,53
68266,43430,50
43428,43431,57
38312,43432,40
43432,43433,46
85537,43434,40
52082,43435,58
43439,43436,43
43439,43437,49
43439,43438,42
7447,43439,38
43439,43440,44
43442,43441,45
69590,43442,35
43442,43443,39
33840,43444,48
46775,43445,45
97451,43446,49
25247,43447,51
20395,43448,50
54192,43449,40
79146,43450,40
15300,43452,46
43456,43453,51
11412,43454,51
43454,43455,54
37621,43456,49
46658,43457,55
12302,43458,29
54370,43459,55
43459,43460,58
19229,43461,58
92891,43462,52
2807,43463,46
43463,43464,54
26423,43465,49
1461,43467,50
35424,43468,61
18633,43469,61
43468,43470,67
41421,43471,38
918,43472,40
7100,43473,36
43473,43474,40
8704,43475,50
39494,43476,47
13608,43477,54
95329,43478,47
91609,43479,53
12010,43480,35
12730,43482,55
7097,43483,44
43485,43484,47
50230,43485,43
74408,43487,47
76622,43488,51
8539,43489,65
53247,43491,42
75834,43492,54
84642,43493,44
21137,43494,32
48160,43495,37
14392,43496,56
28700,43497,40
21103,43498,56
68386,43499,43
12212,43501,54
43501,43502,61
43501,43503,57
88174,43504,68
43506,43505,60
67923,43506,52
75748,43507,50
28024,43508,40
73120,43509,50
32649,43510,59
99414,43511,57
95876,43512,52
24863,43513,48
43513,43514,53
12771,43515,62
99968,43516,48
34254,43518,41
43521,43519,57
92786,43520,57
8510,43521,51
43521,43522,56
38700,43523,49
92068,43524,48
65367,43526,48
53302,43527,69
43527,43528,75
55889,43529,58
18590,43530,49
43530,43531,55
78999,43533,42
66319,43536,56
15408,43538,52
43538,43539,56
45598,43541,67
48173,43542,49
64913,43543,49
59821,43544,62
44951,43545,49
43549,43546,41
94197,43549,34
43551,43550,44
50511,43551,38
89817,43552,40
83027,43553,52
43553,43554,56
36391,43555,55
15001,43556,52
43558,43557,41
43559,43558,38
13716,43559,31
53355,43560,42
43560,43561,47
31721,43562,56
42758,43563,45
22786,43564,43
85916,43565,60
29468,43566,57
51716,43567,53
18119,43568,28
43570,43569,50
2254,43570,47
51893,43571,57
4992,43572,60
49683,43573,54
72238,43574,61
30685,43575,51
96449,43577,51
87929,43578,36
56766,43579,44
43582,43581,42
90295,43582,38
65256,43584,45
15603,43585,44
43587,43586,52
1588,43587,48
86781,43588,50
26195,43589,50
57176,43590,47
24633,43591,59
53319,43592,50
83470,43593,37
3883,43596,43
43596,43597,46
95140,43598,36
43596,43599,48
33974,43600,45
43596,43601,47
22590,43602,38
91343,43604,48
95712,43605,69
26145,43606,50
